# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-s" "0" "-p" "--countReadPairs" "-B" "-C" "-Q" "10" "-F" "SAF" "-a" "/mnt/d/work_dir/memoria/obj2/anotacion/table_genebodies_1_fixed_overlap/exons_extended_final.saf" "-o" "/mnt/d/work_dir/memoria/obj2/featureCounts/exon_counts.txt" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F4.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F4.sorted.bam
ENSG00000089091	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	18383357;18385006;18389691;18390369;18393701;18394244;18396462;18398513;18412636;18414338;18415317;18427057;18433642;18443337;18448974;18452605;18453721;18455237;18460143;18465240;18466986	18384574;18385100;18389838;18390469;18393821;18394360;18396556;18398636;18412863;18414522;18415459;18427169;18433775;18443474;18449079;18452749;18454649;18455371;18460316;18465391;18467195	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4811	192	167	173	187	88	114	159	129	370	194	261	264	283	212	314	237	251	230	162	253	221	210	269	202
ENSG00000132664	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	18467375;18468934;18472832;18473232;18473381;18474694;18475065;18480028;18480392;18481609;18483471	18467681;18469071;18472919;18473272;18473468;18474809;18475197;18480191;18480519;18481820;18484658	+;+;+;+;+;+;+;+;+;+;+	2603	782	865	1044	1044	730	715	783	804	1667	1003	1236	1347	1405	1020	1326	1202	1699	1242	1124	1779	1072	1035	1661	1071
ENSG00000089050	chr20;chr20;chr20;chr20;chr20	18486530;18490385;18493948;18495828;18497059	18490000;18490490;18494073;18495890;18497235	-;-;-;-;-	3943	1014	1028	991	1145	1080	992	956	971	1713	1073	1267	1362	1325	1008	1138	908	1795	1334	937	1925	1286	1211	1398	782
ENSG00000101310	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	18507510;18510812;18512215;18515640;18524423;18524925;18525778;18526363;18527486;18530670;18532654;18535643;18542286;18543009;18545946;18548599;18551079;18554225;18555098;18560641	18508307;18511066;18512292;18515746;18524679;18525030;18525942;18526541;18527621;18530813;18532754;18535752;18542412;18543182;18546043;18548780;18551185;18554400;18555183;18561425	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4171	2442	2512	2838	3182	2127	2169	2533	2674	4212	2718	3237	3691	3407	2772	3254	2853	4971	4027	2652	5049	3064	2753	3866	2656
ENSG00000132669	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	19758248;19799612;19886511;19889556;19935089;19956605;19960690;19964942;19970828;19974644;19989996;19992158;19996669;20000603	19758337;19799757;19886790;19889668;19935209;19956817;19960821;19965034;19970939;19975797;19990321;19992309;19996852;20002467	+;+;+;+;+;+;+;+;+;+;+;+;+;+	4981	1336	1513	1760	2108	970	894	1129	1101	1619	921	1169	1349	2300	1830	2360	2204	2822	2268	1750	3251	2026	1946	2977	1950
ENSG00000173418	chr20;chr20;chr20;chr20;chr20;chr20	20017300;20022446;20025667;20026774;20032498;20033092	20018051;20022490;20025777;20026929;20032663;20033665	+;+;+;+;+;+	1804	3031	3468	3310	3592	2593	2664	2760	2813	4769	3257	3408	3892	4717	3865	4259	3889	5405	4539	3148	6239	3719	3687	5255	3322
ENSG00000101343	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	20034358;20037313;20038339;20039599;20040676;20041556;20042315;20043482;20045298;20047755;20048333;20049330;20050460;20052282;20055938	20036372;20037581;20038460;20039858;20040776;20041635;20042526;20043672;20045496;20047941;20048511;20049441;20050632;20052768;20056056	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4706	1610	1920	1721	2146	1473	1508	1673	1579	2672	1782	2001	2233	2572	1954	2260	1915	2739	2318	1755	3119	2033	1953	2656	1693
ENSG00000188559	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	20389520;20396685;20412017;20472819;20495107;20503341;20505401;20511244;20512503;20520907;20524396;20524820;20526242;20531677;20535735;20536646;20546694;20571448;20571838;20572865;20583040;20584855;20589258;20591167;20601672;20605165;20611305;20616033;20619267;20620453;20629353;20635408;20637353;20639775;20640691;20643496;20653520;20676226;20680681;20712365	20393263;20396744;20412158;20472966;20495285;20503516;20505544;20511335;20513294;20521110;20524553;20524908;20526372;20531805;20535813;20536794;20546842;20571623;20571956;20573078;20583236;20584965;20589375;20591324;20601856;20605422;20611436;20616201;20619424;20620640;20629600;20635627;20637511;20639910;20640888;20643559;20653597;20676298;20680811;20712654	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10345	503	429	504	553	467	473	543	621	718	380	490	473	733	627	717	597	913	695	532	858	577	429	673	500
ENSG00000088970	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	21125973;21132087;21136380;21145555;21161861;21162840;21205481;21214525;21215573;21229001;21232724;21244235;21246469	21126214;21132169;21136562;21145664;21162517;21163169;21205594;21214710;21215658;21229125;21232840;21244298;21246632	+;+;+;+;+;+;+;+;+;+;+;+;+	2461	519	545	502	552	482	513	430	413	600	348	378	528	579	437	460	393	698	660	390	850	496	513	499	411
ENSG00000088930	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	21303321;21326269;21326480;21328549;21330471;21330606;21331551;21331758;21332273;21333534;21333694;21333927;21334068;21339034;21340711;21344080;21346405;21348136;21348331;21349379;21354779;21356070;21356576;21357726;21365411;21365563;21368453;21381984;21386858;21389263	21303483;21326416;21326611;21328680;21330549;21330715;21331643;21331828;21332450;21333628;21333847;21334004;21334195;21339098;21340862;21344218;21346560;21348263;21348440;21349471;21354882;21356187;21356675;21357802;21365499;21365714;21368600;21382067;21387016;21389835	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4008	7043	7968	7531	8759	7454	7372	7881	7942	12998	8326	9874	10592	10694	7996	9580	7786	12247	10314	7597	13930	9516	8151	11335	7255
ENSG00000132661	chr20;chr20	23350781;23353971	23351071;23354781	+;+	1102	1600	1808	1914	2148	1577	1495	1391	1622	2850	1760	2064	2262	2449	1864	2085	1889	3119	2493	1712	3546	2078	1910	2646	1768
ENSG00000125812	chr20;chr20;chr20;chr20;chr20;chr20	23362172;23364353;23366993;23368752;23369574;23370081	23362247;23365757;23367107;23368939;23369751;23373072	+;+;+;+;+;+	4954	1562	1892	1701	1967	1906	1858	1918	1854	2619	1702	2116	2308	2629	1880	2145	1916	3489	2696	1928	3727	2495	2164	2884	2085
ENSG00000125814	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	23374509;23379435;23379857;23381203;23389936;23390199;23394912;23395129;23397062;23402983;23421295	23377496;23379505;23379945;23381327;23390040;23390274;23395009;23395195;23397210;23403082;23421529	-;-;-;-;-;-;-;-;-;-;-	4103	414	376	411	359	462	461	482	525	679	424	514	615	715	521	593	544	971	786	530	926	554	579	734	480
ENSG00000101474	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	24962915;24968882;24969516;24970187;24971450;24973635;24978757;24983893;24992584	24964032;24969094;24969670;24970381;24971586;24973747;24978892;24984029;24992761	-;-;-;-;-;-;-;-;-	2382	11918	13737	14489	14812	13293	12333	12036	12910	18824	12220	13110	14745	19660	15908	17670	14167	23361	19334	13234	25900	19089	16796	22581	14706
ENSG00000154930	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	25006220;25009260;25012591;25012802;25013526;25013951;25015128;25020000;25021379;25022930;25023456;25030749;25032359;25045928;25048075;25057759	25007951;25009398;25012674;25012949;25013672;25014083;25015240;25020157;25021546;25023102;25023651;25030968;25032716;25046882;25048191;25058990	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6073	345	383	341	348	210	164	201	167	242	204	202	237	359	257	295	187	1121	712	490	683	184	201	223	168
ENSG00000101003	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	25390998;25407601;25411114;25413780;25417094;25418095;25420839;25425201;25427201;25441692;25445913	25391208;25407905;25411296;25413864;25417212;25418205;25420998;25425337;25427350;25441786;25449082	+;+;+;+;+;+;+;+;+;+;+	4726	3972	4392	4435	5241	3220	2944	3471	3415	5371	3307	4214	4915	4582	3317	4018	3763	6061	4362	3589	6392	3938	3611	5498	3775
ENSG00000101004	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	25452687;25455663;25458373;25461512;25462373;25467379;25469981;25476033;25478913;25480151;25481958;25489234;25489865;25491341;25496653;25498200;25500830;25503942;25504878;25510664;25512824;25517743;25526398;25585445	25453652;25455796;25458539;25461645;25462551;25467468;25470105;25477099;25479216;25480277;25482110;25489334;25489995;25491535;25496813;25498356;25501020;25504114;25505088;25510750;25513016;25517859;25526608;25585541	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5471	1076	1018	1101	1008	1327	1209	1095	1116	2054	1163	1465	1454	1773	1502	1396	1172	2101	1672	1026	2068	1635	1346	1620	1122
ENSG00000125968	chr20;chr20;chr20;chr20;chr20	31573004;31577594;31593599;31602758;31605273	31573085;31577792;31593672;31602962;31606525	+;+;+;+;+	1813	10500	12086	9607	13088	10983	9946	9059	10334	15031	10256	10295	10412	18600	14698	13244	12841	17167	16482	8744	20080	13987	13752	15272	10137
ENSG00000088325	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	31739261;31742531;31757397;31760047;31766546;31770333;31771550;31775857;31777477;31778803;31780929;31782239;31783695;31792725;31793838;31794392;31797394;31798355;31800960	31739631;31742657;31757592;31760189;31766692;31770481;31771692;31775998;31777648;31778994;31781056;31782400;31783931;31792840;31794034;31794558;31797525;31798562;31801815	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3985	20151	23873	20030	23122	20912	22347	21501	22399	32951	22734	23243	26929	32520	24593	26635	23874	33418	25349	16748	34751	26047	26179	31704	22043
ENSG00000149599	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	31847627;31848796;31849728;31850602;31861057;31862561;31863897;31864943;31867061;31869554;31870307;31870566	31848575;31848913;31849884;31850686;31861685;31862752;31863991;31865012;31867163;31870290;31870537;31870674	-;-;-;-;-;-;-;-;-;-;-;-	3475	119	127	218	180	41	39	44	36	160	138	179	170	174	153	183	139	367	402	241	338	182	178	227	162
ENSG00000088356	chr20;chr20;chr20;chr20;chr20	31944327;31946486;31948798;31950302;31951865	31945899;31946586;31948892;31950397;31952056	-;-;-;-;-	2057	1350	1522	1643	1904	1074	989	1117	1157	2173	1441	1478	1643	2610	1826	2463	2106	2438	1689	1434	2510	1959	1906	2707	1817
ENSG00000101337	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	32109704;32133003;32136064;32141487;32141756;32142972;32145081;32145302;32146775;32149624;32150612;32150790;32155093;32157784;32158441;32159982;32161266;32165285	32110049;32133136;32136183;32141675;32141905;32143115;32145219;32145433;32146865;32149776;32150713;32150885;32155196;32157979;32158524;32160121;32161375;32167268	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4414	5844	5897	6235	7182	7056	5763	6840	7116	9314	5721	7238	7366	8981	6440	7914	6085	11195	8157	6218	11271	8416	7035	10088	6732
ENSG00000126003	chr20;chr20;chr20	32192494;32201909;32207631	32197692;32202302;32207753	-;-;-	5716	930	843	1097	1196	659	695	803	775	1419	833	992	1050	1399	978	1153	889	1911	1269	1027	1728	1220	1060	1600	1055
ENSG00000101346	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	32207870;32210061;32215259;32216599;32216998;32228253;32230809;32234463	32208075;32210202;32215461;32216731;32217933;32228465;32231071;32238668	+;+;+;+;+;+;+;+	6302	7728	8110	8358	9879	7014	6587	7319	8086	13188	8350	9972	11164	12037	8666	10249	8614	15498	10945	8440	16048	10556	9618	13519	8938
ENSG00000101350	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	32277641;32309703;32316208;32316517;32316746;32326761;32327546;32330131;32331213	32277775;32311191;32316329;32316659;32316884;32326894;32327671;32330329;32335021	+;+;+;+;+;+;+;+;+	6296	4518	4776	4746	5289	3958	4050	4175	4684	7219	4634	5406	5986	6936	5178	6406	5277	7997	6269	4523	8090	5531	4951	6692	4665
ENSG00000171456	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	32358320;32359055;32359555;32366374;32367717;32369005;32372154;32428118;32428315;32429328;32429891;32431311;32431573;32432870;32433274;32434422	32358842;32359344;32359801;32366476;32367739;32369133;32372563;32428258;32428432;32429441;32430063;32431494;32431689;32432995;32433927;32439329	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8260	10365	9817	11947	12839	9554	8813	9520	9220	22058	13737	15788	20189	18752	12820	13957	12798	22287	14315	11239	22056	14720	12214	18023	13071
ENSG00000197183	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	32443049;32452226;32452874;32453294;32453566;32456108;32464770;32474591;32483352;32511337;32520801;32527748;32532307;32533366;32535431;32584560	32447826;32452447;32453016;32453505;32453771;32456405;32465144;32474752;32483592;32511466;32520932;32527923;32532426;32533495;32536407;32585343	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9086	171	193	225	269	281	275	265	342	202	165	112	182	279	269	273	218	542	338	245	504	372	278	436	317
ENSG00000149600	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	32702689;32704013;32704430;32704804;32706573;32706694;32727883;32728079;32743298	32703468;32704081;32704499;32704914;32706630;32706770;32728005;32728152;32743477	-;-;-;-;-;-;-;-;-	1542	937	1018	993	1079	656	677	751	733	1051	568	710	878	1436	1377	1578	1211	1712	1440	1078	1857	1173	1110	1608	1099
ENSG00000088305	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	32762375;32779842;32780308;32781343;32784748;32786492;32787220;32788844;32791591;32792616;32793526;32795399;32795640;32796780;32797177;32798450;32799234;32800143;32800825;32801268;32802375;32805328;32806199;32807752	32762709;32780155;32780475;32781424;32784869;32786637;32787461;32789022;32791718;32792780;32793605;32795544;32795704;32796879;32797309;32798653;32799338;32800308;32800935;32801436;32802480;32805417;32806337;32809369	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5113	287	321	267	332	346	293	358	347	512	342	368	286	563	546	561	484	558	475	272	617	463	359	532	355
ENSG00000101367	chr20;chr20;chr20;chr20;chr20;chr20;chr20	32819944;32825915;32833707;32836624;32839725;32846608;32848662	32820038;32826058;32833872;32836851;32839866;32846780;32850415	+;+;+;+;+;+;+	2702	13995	16213	15398	18125	13062	13295	13801	14247	22042	14405	16201	19437	19597	15401	16961	15951	23464	18756	13122	26027	17309	15862	22732	15591
ENSG00000078699	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	33490086;33562324;33573964;33600326;33601820;33606946;33611084;33619507;33623105;33623763;33624754;33628340;33629709;33636630;33638729;33640331;33644337	33490311;33562684;33574271;33600475;33601915;33607109;33611345;33619616;33623306;33623964;33625027;33628445;33629924;33636718;33639718;33640541;33650046	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9677	1317	1348	1323	1293	1711	1534	1444	1572	2017	1300	1576	1822	2387	1925	1840	1501	2847	2375	1556	2743	1731	1646	2113	1387
ENSG00000101412	chr20;chr20;chr20;chr20;chr20;chr20;chr20	33675467;33677095;33677416;33678191;33679745;33680316;33685994	33676989;33677340;33677550;33678363;33679984;33680426;33686395	-;-;-;-;-;-;-	2830	4059	4031	4512	5835	3335	2377	3126	3479	7275	4555	5565	6385	4672	2922	3827	3397	7319	5158	4052	7843	4548	3441	5095	3899
ENSG00000101417	chr20;chr20;chr20;chr20	33702748;33710545;33714664;33720085	33707979;33710783;33714746;33720329	-;-;-;-	5799	1029	1320	960	1204	1023	1076	997	1035	1671	1158	1329	1374	1163	1075	987	825	1720	1537	1144	2265	1230	1103	1558	1082
ENSG00000131061	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	33731647;33740892;33745093;33748913;33753162;33757138;33758706;33761852;33766841;33770074;33781281;33783722;33788853;33789508;33790978	33732062;33741022;33745309;33749082;33753433;33757353;33758816;33762065;33767051;33770302;33781397;33783874;33788984;33789598;33792279	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3982	194	198	217	252	212	230	202	235	297	246	214	206	304	213	257	221	388	248	156	423	290	260	406	227
ENSG00000101421	chr20;chr20;chr20;chr20;chr20	33811338;33848457;33850942;33852067;33853486	33811668;33848654;33851076;33852213;33854376	+;+;+;+;+	1702	4797	5441	5415	6119	5002	4688	4512	4751	6891	4680	5308	5675	7488	6034	6115	5402	9589	7883	5502	9570	6476	6005	7592	5145
ENSG00000125970	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	33993636;34031512;34072056;34073553;34073809;34075864;34076692;34077018;34078495;34079900	33994141;34031614;34072340;34073645;34073876;34076050;34076825;34077255;34078563;34084894	+;+;+;+;+;+;+;+;+;+	6678	7248	8145	8434	9522	8740	8173	7367	8376	13200	8605	9551	10676	12195	10199	9992	8746	14372	11860	8378	16380	11600	10241	14028	9383
ENSG00000125977	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	34088299;34090507;34093665;34096647;34097406;34098488;34103452;34105358;34112086	34089915;34090612;34093741;34096815;34097526;34098643;34103575;34105555;34112253	-;-;-;-;-;-;-;-;-	2736	16860	19744	16247	18028	12458	13419	11835	11478	23515	14854	16272	17704	26941	21201	21405	18226	25435	21909	14963	28495	23084	20675	25739	17505
ENSG00000101444	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	34280258;34285430;34290322;34290541;34290721;34291409;34292348;34294071;34295385;34303233;34311462	34281175;34285644;34290459;34290648;34290948;34291541;34292517;34294166;34295595;34303365;34311812	-;-;-;-;-;-;-;-;-;-;-	2701	9100	10145	9622	11328	12204	12079	11253	12370	15728	10272	11831	13306	14126	11576	12073	9920	17332	12743	10309	20798	13390	12325	15813	11187
ENSG00000078747	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	34363225;34369384;34393760;34397198;34408641;34412505;34413732;34417107;34424470;34438464;34440145;34442198;34445277;34449401;34457380;34462083;34470038;34471434;34477762;34479620;34480589;34481056;34489256;34489812;34492491;34504321;34507685	34363359;34369480;34393891;34397331;34408802;34412649;34413889;34417249;34424535;34438641;34440354;34442313;34445471;34449490;34457484;34462231;34470130;34471525;34477870;34479799;34480742;34481216;34489396;34489936;34492607;34504413;34511783	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7579	3609	3774	3663	3470	3590	3958	3601	3577	6062	4012	4599	5190	5945	4740	5316	4201	6654	5352	3681	6495	5310	4601	6092	4036
ENSG00000125971	chr20;chr20;chr20;chr20;chr20;chr20	34516385;34519410;34526258;34529842;34534618;34540571	34516886;34519508;34526353;34531231;34534805;34540968	+;+;+;+;+;+	2673	6324	7238	6454	7647	6263	5536	5532	5939	7957	5020	5960	6256	8148	6510	7243	6174	8827	7997	5484	8861	6934	5782	8273	5378
ENSG00000101460	chr20;chr20;chr20;chr20;chr20;chr20	34546844;34549895;34558708;34559198;34559337;34559726	34546926;34550039;34558918;34559273;34559463;34560355	+;+;+;+;+;+	1272	903	1015	914	993	1037	896	776	789	1754	1149	1236	1292	1073	1153	1005	755	1723	1673	1203	2103	1348	1260	1620	936
ENSG00000101464	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	34560532;34575094;34581538;34585427;34588443;34616032;34634605;34637866;34644154;34645265;34657170;34676946	34560989;34575256;34581682;34585590;34588617;34616149;34634725;34637995;34644236;34645344;34657254;34677102	-;-;-;-;-;-;-;-;-;-;-;-	1879	2197	2575	2368	2661	1721	1729	1885	1843	2670	1666	1903	2086	3107	2086	2488	2109	3338	2336	1990	3687	2437	2324	3339	2111
ENSG00000078804	chr20;chr20;chr20;chr20;chr20	34704329;34705348;34708681;34709226;34710048	34704522;34705484;34708873;34709534;34713449	+;+;+;+;+	4235	825	913	634	781	1529	1490	1273	1309	1236	886	967	975	1070	989	1018	698	1572	1413	898	1492	1424	1419	1386	1113
ENSG00000198646	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	34714764;34727249;34732549;34736680;34738888;34740353;34746797;34749393;34754712;34757210;34758795;34768454;34776283;34782111;34792440;34809443;34819292;34825462	34715375;34727417;34732605;34736768;34738942;34743351;34746938;34750529;34754878;34758114;34758943;34768596;34776458;34782414;34792573;34809532;34821649;34825661	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9886	2314	2206	2586	2459	2733	2446	2620	2756	4189	2613	3252	3530	4046	2890	3402	2744	4430	3444	2334	4088	3489	2864	3693	2731
ENSG00000131067	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	34844710;34849951;34851221;34852145;34852379;34854521;34854786;34856796;34859433;34859959;34860244;34861435;34862804;34863303;34872637	34845501;34850070;34851378;34852282;34852548;34854629;34854933;34856903;34859649;34860052;34860331;34861572;34862975;34863558;34872866	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2938	910	884	981	966	1215	1019	1007	1213	2615	1732	2061	2376	1539	1385	1579	1133	1841	1627	1277	2335	1635	1403	1937	1435
ENSG00000131069	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	34876602;34882784;34913086;34913383;34913743;34914086;34914313;34915208;34919425;34920529;34920996;34921320;34921534;34921776;34923313;34925688;34926095;34926867;34927077	34876833;34882999;34913197;34913506;34913835;34914181;34914447;34915266;34919582;34920719;34921149;34921472;34921610;34921876;34923441;34925776;34926291;34926961;34927972	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3307	707	1016	792	781	864	731	601	617	1019	647	670	783	998	670	687	624	1376	1021	839	1466	768	575	919	541
